request_datetime,city_name,city_id,city_country,longitude,latitude,weather_description,temp_farenheit,temp_min_farenheit,temp_max_farenheit,humidity,wind_speed
2025-01-20 18:39:22,Odenton,4364362,US,-76.7002,39.084,overcast clouds,24.674000000000014,22.51400000000003,27.032000000000018,61,6.69
