request_datetime,city_name,city_id,city_country,longitude,latitude,weather_description,temp_farenheit,temp_min_farenheit,temp_max_farenheit,humidity,wind_speed
2025-01-23 18:40:29,Odenton,4364362,US,-76.7002,39.084,clear sky,27.57200000000004,25.52000000000006,30.091999999999995,51,3.6
