request_datetime,city_name,city_id,city_country,longitude,latitude,weather_description,temp_farenheit,temp_min_farenheit,temp_max_farenheit,humidity,wind_speed
2024-12-30 18:40:17,Odenton,4364362,US,-76.7002,39.084,clear sky,59.16200000000006,57.48800000000004,60.74600000000005,43,6.69
